profession_code;profession_name;active;category;date_creation;date_creation_mistake;date_modify;date_modify_mistake;deleted;etks
104820;Аппаратчик охлаждения молочных продуктов;t;4;2015-04-21;0;2015-04-21;0;f;52
228544;Инженер-технолог;t;2;2015-04-21;0;2015-04-21;0;f;
225546;Инженер по горюче-смазочным материалам;t;2;2015-04-21;0;2015-04-21;0;f;
148161;Наборщик рисунка;t;5;2015-04-21;0;2015-04-21;0;f;47
106718;Аппаратчик приготовления дубильных экстрактов;t;4-5;2015-04-21;0;2015-04-21;0;f;48
152345;Обмолотчик;t;3;2015-04-21;0;2015-04-21;0;f;51
101998;Аппаратчик деаэрации;t;4;2015-04-21;0;2015-04-21;0;f;32
123107;Изготовитель деталей и узлов трубопроводов из пластмасс;t;1-6;2015-04-21;0;2015-04-21;0;f;27
121192;Загрузчик печей;t;2-3;2015-04-21;0;2015-04-21;0;f;44
248745;Начальник разъезда;t;1;2015-04-21;0;2015-04-21;0;f;
164728;Пекарь;t;2-5;2015-04-21;0;2015-04-21;0;f;55
160515;Оператор стенда по обыгрыванию клавишных инструментов;t;2;2015-04-21;0;2015-04-21;0;f;63
167463;Подносчик сырья, полуфабрикатов, химических материалов и отходов производства в сырейных, дубильно- красильных и формалиновых цехах;t;3;2015-04-21;0;2015-04-21;0;f;48
190722;Сыродел по созреванию сыров;t;4;2015-04-21;0;2015-04-21;0;f;52
136605;Машинист гидроагрегатов;t;VI - VII (группы);2015-04-21;0;2015-04-21;0;f;9
108785;Аппаратчик производства фтористого натрия;t;4;2015-04-21;0;2015-04-21;0;f;25
248919;Начальник резерва бригад (кондукторских, локомотивных, рефрижераторных поездов);t;1;2015-04-21;0;2015-04-21;0;f;
267197;Старший штурман авиационного училища;t;2;2015-04-21;0;2015-04-21;0;f;
101983;Аппаратчик гранулирования;t;;2015-04-21;0;2015-04-21;0;f;48
228031;Инженер по эксплуатации нефтегазопроводов;t;2;2015-04-21;0;2015-04-21;0;f;
185577;Слесарь-проводчик;t;3-4;2015-04-21;0;2015-04-21;0;f;7
373625;Прокальщик металлических порошков;t;;2015-04-21;0;2015-04-21;0;f;73
235603;Контролер перронный (билетный);t;3;2015-04-21;0;2015-04-21;0;f;
184401;Скрубберщик-насосчик;t;2-3;2015-04-21;0;2015-04-21;0;f;7
175722;Радист-радиолокаторщик;t;2-6;2015-04-21;0;2015-04-21;0;f;22
172847;Приемщик скота;t;4-5;2015-04-21;0;2015-04-21;0;f;52
206441;Главный балетмейстер;t;1;2015-04-21;0;2015-04-21;0;f;
155803;Оператор дистанционного пульта управления в химическом производстве;t;4-6;2015-04-21;0;2015-04-21;0;f;24
204501;Врач-кардиоревматолог;t;2;2015-04-21;0;2015-04-21;0;f;
217431;Диспетчер преобразовательного комплекса;t;2;2015-04-21;0;2015-04-21;0;f;
234812;Комендант здания;t;3;2015-04-21;0;2015-04-21;0;f;
155112;Оператор вакуумно-напылительных процессов;t;2-7;2015-04-21;0;2015-04-21;0;f;20
168127;Полировщик лопаток;t;2-6;2015-04-21;0;2015-04-21;0;f;22
106205;Аппаратчик получения хлорного железа;t;4;2015-04-21;0;2015-04-21;0;f;25
233114;Калькулятор;t;3;2015-04-21;0;2015-04-21;0;f;
147455;Моторист транспортирующих механизмов;t;2-3;2015-04-21;0;2015-04-21;0;f;42
130098;Контролер печного хозяйства;t;2-4;2015-04-21;0;2015-04-21;0;f;69
261896;Руководитель Секретариата первого заместителя Председателя Государственной Думы Федерального Собрания;t;1;2015-04-21;0;2015-04-21;0;f;
137237;Машинист загрузочных механизмов;t;1-6;2015-04-21;0;2015-04-21;0;f;7
173977;Промывальщик сырья;t;3;2015-04-21;0;2015-04-21;0;f;47
109909;Аппаратчик сушильной установки;t;4;2015-04-21;0;2015-04-21;0;f;48
249964;Начальник телеграфа;t;1;2015-04-21;0;2015-04-21;0;f;
147436;Моторист теплой промывки котлов паровозов;t;3;2015-04-21;0;2015-04-21;0;f;56
116118;Газовщик коксовых печей;t;4-7;2015-04-21;0;2015-04-21;0;f;7
191284;Термопластикаторщик;t;2-4;2015-04-21;0;2015-04-21;0;f;33
233275;Капитан-директор;t;1;2015-04-21;0;2015-04-21;0;f;
228393;Инженер-радиохимик;t;2;2015-04-21;0;2015-04-21;0;f;
272388;Учетчик;t;3;2015-04-21;0;2015-04-21;0;f;
258164;Преподаватель (в начальной школе);t;2;2015-04-21;0;2015-04-21;0;f;
199271;Электрослесарь по ремонту электрических машин;t;2-6;2015-04-21;0;2015-04-21;0;f;9
108408;Аппаратчик производства светосоставов;t;3-6;2015-04-21;0;2015-04-21;0;f;24
182181;Сборщик пакетов;t;2;2015-04-21;0;2015-04-21;0;f;8
143929;Машинист экскаватора роторного;t;5-6;2015-04-21;0;2015-04-21;0;f;3
158322;Оператор по исследованию скважин;t;3-5;2015-04-21;0;2015-04-21;0;f;6
235622;Контролер-ревизор;t;2;2015-04-21;0;2015-04-21;0;f;
106351;Аппаратчик по получению высокочистых материалов для полупроводникового производства;t;3-5;2015-04-21;0;2015-04-21;0;f;20
137612;Машинист клеильно-сушильной машины (клейщик);t;5;2015-04-21;0;2015-04-21;0;f;41
151658;Обжигальщик игрушек;t;3;2015-04-21;0;2015-04-21;0;f;64
235111;Консультант в Администрации Президента Российской Федерации;t;2;2015-04-21;0;2015-04-21;0;f;
210127;Главный товаровед;t;1;2015-04-21;0;2015-04-21;0;f;
249336;Начальник службы делопроизводства в Аппарате Государственной Думы Федерального Собрания;t;1;2015-04-21;0;2015-04-21;0;f;
106474;Аппаратчик по производству синтетических клеящих смол;t;3-5;2015-04-21;0;2015-04-21;0;f;40
332818;Лаборант лаборатории чувствительных элементов;t;;2015-04-21;0;2015-04-21;0;f;73
103813;Аппаратчик насыщения;t;;2015-04-21;0;2015-04-21;0;f;24
102986;Аппаратчик калибровки;t;2-4;2015-04-21;0;2015-04-21;0;f;34
246576;Начальник маяка;t;1;2015-04-21;0;2015-04-21;0;f;
110412;Аппаратчик уплотнения технического углерода;t;4;2015-04-21;0;2015-04-21;0;f;33
133433;Лакировщик проводов и кабелей;t;2-3;2015-04-21;0;2015-04-21;0;f;19
222367;Заместитель начальника управления в аппарате Высшего Арбитражного Суда Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
236023;Корреспондент издательства, редакции газет и журналов;t;2;2015-04-21;0;2015-04-21;0;f;
184295;Склейщик фанерных труб;t;3-5;2015-04-21;0;2015-04-21;0;f;40
102914;Аппаратчик ионообменной очистки глицерина;t;5-6;2015-04-21;0;2015-04-21;0;f;55
133823;Листобойщик;t;2-5;2015-04-21;0;2015-04-21;0;f;7
145303;Мойщик фибры;t;2;2015-04-21;0;2015-04-21;0;f;41
196150;Шихтовщик;t;5;2015-04-21;0;2015-04-21;0;f;40
247812;Начальник парка (машинного, понтонного, резервуарного и др.);t;1;2015-04-21;0;2015-04-21;0;f;
175667;Радиотелеграфист;t;5;2015-04-21;0;2015-04-21;0;f;56
125579;Интонировщик;t;6;2015-04-21;0;2015-04-21;0;f;63
239290;Мастер по ремонту приборов и аппаратуры;t;1;2015-04-21;0;2015-04-21;0;f;
470740;Техник по учету в автохозяйстве;t;2;2015-04-21;0;2015-04-21;0;f;
262259;Руководитель органа исполнительной власти субъекта Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
171172;Прессовщик твердых сплавов;t;3-5;2015-04-21;0;2015-04-21;0;f;8
202050;Ассистент звукооформителя;t;2;2015-04-21;0;2015-04-21;0;f;
119101;Дробильщик алмазов и сверхтвердых материалов;t;3-4;2015-04-21;0;2015-04-21;0;f;18
134506;Маляр;t;1-6;2015-04-21;0;2015-04-21;0;f;1
135212;Машинист автоматической линии по изготовлению книг;t;3-6;2015-04-21;0;2015-04-21;0;f;59
123639;Изготовитель многослойных панелей;t;3-5;2015-04-21;0;2015-04-21;0;f;27
193557;Фильмотекарь;t;3;2015-04-21;0;2015-04-21;0;f;62
150458;Намотчик секций конденсаторов;t;2-3;2015-04-21;0;2015-04-21;0;f;20
106154;Аппаратчик получения фосфатидов;t;3-4;2015-04-21;0;2015-04-21;0;f;55
149253;Наладчик машин и автоматических линий по производству изделий из пластмасс;t;4-6;2015-04-21;0;2015-04-21;0;f;27
193928;Формовщик головных уборов;t;3-4;2015-04-21;0;2015-04-21;0;f;47
176975;Разрубщик мяса;t;;2015-04-21;0;2015-04-21;0;f;51
125259;Изолировщик колец;t;1-2;2015-04-21;0;2015-04-21;0;f;33
145411;Монтажист;t;2-5;2015-04-21;0;2015-04-21;0;f;59
470365;Техник по инженерно-техническим средствам физической защиты;t;2;2015-04-21;0;2015-04-21;0;f;
242192;Микробиолог;t;2;2015-04-21;0;2015-04-21;0;f;
146522;Монтажник шахтного оборудования на поверхности;t;2-6;2015-04-21;0;2015-04-21;0;f;3
127536;Кислотоупорщик-гуммировщик;t;2-6;2015-04-21;0;2015-04-21;0;f;3
251413;Начальник экспедиции (в прочих отраслях);t;1;2015-04-21;0;2015-04-21;0;f;
130223;Контролер полимерных строительных материалов;t;3-4;2015-04-21;0;2015-04-21;0;f;27
153475;Обработчик соапстока;t;2-3;2015-04-21;0;2015-04-21;0;f;55
217484;Диспетчер регионального координационного центра поиска и спасания;t;2;2015-04-21;0;2015-04-21;0;f;
117067;Горномонтажник подземный;t;3-5;2015-04-21;0;2015-04-21;0;f;4
104356;Аппаратчик окисления молибденовых отходов;t;4;2015-04-21;0;2015-04-21;0;f;8
132110;Крутильщик;t;2;2015-04-21;0;2015-04-21;0;f;47
191119;Термист холодом;t;4;2015-04-21;0;2015-04-21;0;f;2
142432;Машинист термодисперсионной установки;t;5-6;2015-04-21;0;2015-04-21;0;f;41
332707;Лаборант-испытатель спецаппаратуры;t;;2015-04-21;0;2015-04-21;0;f;73
110323;Аппаратчик томатосокового агрегата;t;;2015-04-21;0;2015-04-21;0;f;51
208875;Главный синоптик;t;1;2015-04-21;0;2015-04-21;0;f;
383542;Сварщик электровакуумных приборов;t;;2015-04-21;0;2015-04-21;0;f;73
195393;Цоколевщик;t;1-4;2015-04-21;0;2015-04-21;0;f;20
103461;Аппаратчик лесохимической установки;t;3-4;2015-04-21;0;2015-04-21;0;f;39
124330;Изготовитель специальных спичек;t;3;2015-04-21;0;2015-04-21;0;f;40
118077;Дезодораторщик сои;t;3;2015-04-21;0;2015-04-21;0;f;55
258376;Пресс-секретарь Президента Российской Федерации;t;1;2015-04-21;0;2015-04-21;0;f;
274608;Художник-оформитель (средней квалификации);t;2;2015-04-21;0;2015-04-21;0;f;
172688;Приемщик плавсредств;t;3-4;2015-04-21;0;2015-04-21;0;f;54
126302;Каландровщик;t;2-5;2015-04-21;0;2015-04-21;0;f;24
